fuel type,Body type,Kms Driven,transmission,Ownership,oem,price,Seats,Max Power,Torque,Mileage,City,Engine_category,Car_Age
Petrol,Hatchback,18000,Automatic,1st Owner,Hyundai,625000,5,81.86,113.75,18.9,Hyderabad,1000,7
Petrol,Hatchback,63000,Automatic,1st Owner,Hyundai,599000,5,82.0,114.0,18.9,Hyderabad,1000,8
Petrol,Hatchback,52617,Manual,2nd Owner,Maruti,615000,5,83.1,115.0,21.4,Hyderabad,1000,6
Petrol,Hatchback,51865,Manual,1st Owner,Maruti,513999,5,65.71,89.0,25.24,Hyderabad,1000,5
Diesel,SUV,93000,Manual,1st Owner,Audi,2375000,5,138.13,320.0,17.32,Hyderabad,2000,7
Petrol,Hatchback,110410,Manual,1st Owner,Maruti,458000,5,88.5,113.0,22.38,Hyderabad,1000,9
Petrol,Sedan,55846,Automatic,1st Owner,Maruti,700000,5,91.1,130.0,19.12,Hyderabad,1000,7
Petrol,Hatchback,47000,Manual,1st Owner,Renault,515000,5,67.06,91.0,21.46,Hyderabad,1000,4
Petrol,SUV,39914,Manual,1st Owner,Ford,822000,5,121.31,150.0,17.0,Hyderabad,1000,6
Petrol,Hatchback,73000,Manual,1st Owner,Hyundai,265000,5,62.1,96.1,17.92,Hyderabad,1000,14
Petrol,Hatchback,88048,Manual,1st Owner,Hyundai,579000,5,81.83,114.7,18.6,Hyderabad,1000,8
Petrol,Hatchback,92278,Manual,2nd Owner,Hyundai,318000,5,78.9,111.7,20.36,Hyderabad,1000,11
Diesel,SUV,260000,Manual,1st Owner,Toyota,434999,8,88.7,140.0,18.9,Hyderabad,2000,21
Petrol,Sedan,92960,Manual,1st Owner,Honda,643000,5,117.3,145.0,17.8,Hyderabad,1000,8
Petrol,Hatchback,63000,Manual,1st Owner,Tata,750000,5,86.83,113.0,19.33,Hyderabad,1000,4
Petrol,SUV,20000,Automatic,1st Owner,Renault,825000,5,71.01,96.0,19.03,Hyderabad,1000,3
Petrol,SUV,7000,Automatic,1st Owner,Jeep,2675000,5,160.77,250.0,14.1,Hyderabad,1000,2
Petrol,Hatchback,4600,Automatic,1st Owner,Maruti,610000,5,65.71,89.0,25.3,Hyderabad,1000,2
Petrol,Sedan,22800,Manual,1st Owner,Honda,1090000,5,117.6,145.0,17.4,Hyderabad,1000,3
Diesel,Sedan,150000,Manual,1st Owner,Ford,100000,5,68.0,16.3,17.8,Hyderabad,1000,18
Petrol,Sedan,10000,Manual,1st Owner,Maruti,625000,5,81.8,113.0,19.95,Hyderabad,1000,4
Petrol,Hatchback,70000,Manual,2nd Owner,Ford,185000,5,70.0,102.0,15.6,Hyderabad,1000,14
Petrol,Hatchback,44790,Manual,1st Owner,Maruti,357000,5,47.33,69.0,22.05,Hyderabad, less than 800,4
Petrol,Hatchback,14213,Manual,1st Owner,Maruti,547000,5,65.71,89.0,21.7,Hyderabad,1000,2
Diesel,SUV,102000,Manual,2nd Owner,Maruti,800000,5,88.5,200.0,24.3,Hyderabad,1000,6
Petrol,Hatchback,40724,Manual,3rd Owner,Hyundai,311000,5,78.9,111.7,20.36,Hyderabad,1000,12
Petrol,Hatchback,55724,Manual,2nd Owner,Maruti,570000,5,83.1,115.0,21.4,Hyderabad,1000,7
Petrol,Sedan,100000,Manual,1st Owner,Maruti,300000,5,85.8,114.0,17.5,Hyderabad,1000,14
Petrol,Hatchback,85396,Manual,1st Owner,Maruti,332000,5,47.33,69.0,22.05,Hyderabad, less than 800,7
Petrol,Hatchback,50000,Manual,2nd Owner,Maruti,509999,5,83.1,115.0,21.4,Hyderabad,1000,8
Petrol,Hatchback,27136,Manual,1st Owner,Maruti,325000,5,47.3,69.0,24.7,Hyderabad, less than 800,8
Petrol,Hatchback,44591,Manual,1st Owner,Ford,644000,5,94.68,120.0,19.0,Hyderabad,1000,5
Petrol,Coupe,6000,Automatic,1st Owner,Mercedes-Benz,8200000,4,384.87,520.0,11.9,Hyderabad,3000,3
Petrol,Hatchback,20034,Manual,1st Owner,Maruti,528000,5,81.8,113.0,20.89,Hyderabad,1000,6
Petrol,Hatchback,50000,Manual,2nd Owner,Hyundai,260000,5,62.1,96.1,17.92,Hyderabad,1000,12
Petrol,MUV,47529,Manual,1st Owner,Kia,1150000,7,113.42,144.0,18.9,Hyderabad,1000,2
Petrol,Hatchback,46739,Automatic,1st Owner,Maruti,740000,5,81.8,113.0,19.56,Hyderabad,1000,7
Diesel,Sedan,150000,Manual,2nd Owner,Hyundai,409999,5,126.32,259.8,22.32,Hyderabad,2000,12
Petrol,Hatchback,62000,Automatic,1st Owner,Maruti,599000,5,67.0,90.0,21.63,Hyderabad,1000,5
Petrol,MUV,45000,Manual,1st Owner,Maruti,1125000,6,103.2,138.0,19.01,Hyderabad,1000,3
Petrol,Sedan,36000,Automatic,1st Owner,Honda,1299000,5,119.35,145.0,18.3,Hyderabad,1000,4
Petrol,Sedan,40000,Manual,1st Owner,Honda,1050000,5,117.6,145.0,17.14,Hyderabad,1000,5
Petrol,Hatchback,15850,Manual,1st Owner,Datsun,416000,5,67.0,91.0,22.5,Hyderabad,1000,4
Petrol,Sedan,62535,Automatic,1st Owner,Maruti,642000,5,81.8,113.0,21.21,Hyderabad,1000,7
Diesel,SUV,94600,Manual,1st Owner,Maruti,849000,5,88.5,200.0,24.3,Hyderabad,1000,6
Petrol,Sedan,80375,Manual,2nd Owner,Maruti,434000,5,88.5,113.0,22.41,Hyderabad,1000,11
Petrol,Hatchback,97935,Manual,3rd Owner,Honda,276000,5,86.8,109.0,19.4,Hyderabad,1000,12
Petrol,Hatchback,38300,Manual,1st Owner,Hyundai,710000,5,81.86,117.0,18.6,Hyderabad,1000,5
Petrol,Hatchback,81917,Manual,1st Owner,Maruti,580000,5,83.1,115.0,21.4,Hyderabad,1000,7
Petrol,Hatchback,69000,Manual,1st Owner,Maruti,575000,5,83.1,115.0,21.4,Hyderabad,1000,8
Petrol,Hatchback,43566,Manual,2nd Owner,Hyundai,498000,5,82.0,114.0,18.9,Hyderabad,1000,8
Petrol,Hatchback,94201,Manual,2nd Owner,Hyundai,533000,5,81.83,114.7,18.6,Hyderabad,1000,9
Petrol,Hatchback,50000,Automatic,1st Owner,Maruti,699000,5,83.1,115.0,21.4,Hyderabad,1000,7
Petrol,Hatchback,40689,Manual,1st Owner,Tata,520000,5,84.0,114.0,23.84,Hyderabad,1000,5
Petrol,Sedan,35849,Manual,1st Owner,Honda,720000,5,88.76,110.0,19.5,Hyderabad,1000,6
Diesel,SUV,15833,Manual,1st Owner,MG,1800000,5,167.68,350.0,17.41,Hyderabad,2000,3
Diesel,Sedan,90000,Manual,2nd Owner,Skoda,380000,5,108.5,250.0,20.0,Hyderabad,2000,13
Petrol,Hatchback,62000,Manual,1st Owner,Hyundai,749000,5,81.86,117.0,18.6,Hyderabad,1000,5
Petrol,Hatchback,40000,Manual,3rd Owner,Maruti,330000,5,67.05,90.0,23.95,Hyderabad,1000,7
Diesel,SUV,20000,Automatic,1st Owner,Tata,2195000,6,167.67,350.0,14.08,Hyderabad,2000,3
Petrol,Hatchback,10000,Manual,1st Owner,Tata,700000,5,84.48,113.0,20.09,Hyderabad,1000,2
Petrol,Hatchback,69552,Manual,1st Owner,Hyundai,645000,5,81.83,114.7,18.6,Hyderabad,1000,8
Petrol,Hatchback,97610,Automatic,1st Owner,Renault,391000,5,67.0,91.0,24.04,Hyderabad,1000,6
Petrol,Sedan,74914,Automatic,2nd Owner,Honda,509000,5,116.3,146.0,16.8,Hyderabad,1000,12
Diesel,SUV,41000,Automatic,1st Owner,Tata,2275000,5,167.67,350.0,14.6,Hyderabad,2000,2
Petrol,Hatchback,101887,Manual,2nd Owner,Hyundai,516000,5,81.83,114.7,18.6,Hyderabad,1000,9
Petrol,Hatchback,42217,Manual,2nd Owner,Maruti,312000,5,67.1,90.0,18.9,Hyderabad,1000,12
Petrol,SUV,63000,Automatic,1st Owner,Jeep,1975000,5,160.0,250.0,16.0,Hyderabad,1000,5
Petrol,Hatchback,80315,Automatic,2nd Owner,Maruti,434000,5,65.71,89.0,26.68,Hyderabad,1000,8
Petrol,Hatchback,55000,Manual,1st Owner,Maruti,375000,5,67.1,90.0,18.9,Hyderabad,1000,11
Petrol,Hatchback,64447,Manual,1st Owner,Datsun,432000,5,67.0,104.0,19.83,Hyderabad,1000,5
Petrol,Hatchback,76947,Automatic,1st Owner,Hyundai,688000,5,81.86,113.8,20.7,Hyderabad,1000,5
Petrol,Hatchback,23110,Manual,1st Owner,Datsun,350000,5,53.64,72.0,22.7,Hyderabad, less than 800,6
Petrol,Hatchback,40235,Manual,2nd Owner,Hyundai,496000,5,81.86,113.75,18.9,Hyderabad,1000,6
Petrol,Hatchback,48992,Manual,1st Owner,Maruti,630000,5,81.8,113.0,22.0,Hyderabad,1000,7
Petrol,Hatchback,21000,Automatic,1st Owner,Hyundai,685000,5,81.86,113.75,18.9,Hyderabad,1000,5
Diesel,SUV,30465,Automatic,1st Owner,Citroen,3200000,5,174.33,400.0,18.6,Hyderabad,2000,3
Cng,Hatchback,50000,Manual,1st Owner,Maruti,630000,5,55.92,82.1,35.6,Hyderabad,1000,2
Petrol,MUV,90000,Manual,2nd Owner,Honda,550000,7,117.3,145.0,17.3,Hyderabad,1000,9
Diesel,MUV,136083,Manual,1st Owner,Honda,520000,7,98.6,200.0,24.2,Hyderabad,1000,10
Petrol,Sedan,90000,Manual,2nd Owner,Honda,250000,5,78.0,12.7,17.7,Hyderabad,1000,17
Diesel,SUV,100000,Manual,1st Owner,Maruti,1000000,5,88.5,200.0,24.3,Hyderabad,1000,5
Petrol,Hatchback,39817,Manual,2nd Owner,Maruti,496000,5,81.8,113.0,20.89,Hyderabad,1000,6
Diesel,Sedan,54063,Manual,1st Owner,Maruti,788000,5,88.5,200.0,28.09,Hyderabad,1000,7
Petrol,Hatchback,37000,Manual,1st Owner,Hyundai,994999,5,118.41,172.0,20.0,Hyderabad,1000,3
Petrol,Hatchback,67372,Manual,1st Owner,Hyundai,416000,5,82.0,114.0,18.9,Hyderabad,1000,11
Petrol,Hatchback,76685,Manual,1st Owner,Maruti,344000,5,47.3,69.0,24.7,Hyderabad, less than 800,5
Diesel,Hatchback,115595,Manual,1st Owner,Maruti,450000,5,74.0,190.0,22.9,Hyderabad,1000,10
Petrol,Hatchback,89956,Manual,2nd Owner,Volkswagen,523000,5,75.1,95.0,17.74,Hyderabad,1000,5
Diesel,Sedan,120000,Manual,2nd Owner,Maruti,340000,5,73.9,190.0,19.3,Hyderabad,1000,13
Petrol,Hatchback,87189,Manual,1st Owner,Hyundai,520000,5,81.86,113.75,18.9,Hyderabad,1000,5
Petrol,Hatchback,42662,Manual,1st Owner,Maruti,628000,5,88.5,113.0,22.38,Hyderabad,1000,5
Diesel,Hatchback,69000,Manual,1st Owner,Maruti,525000,5,74.0,190.0,25.2,Hyderabad,1000,10
Petrol,Hatchback,63002,Automatic,1st Owner,Hyundai,513999,5,68.0,99.0,20.3,Hyderabad,1000,5
Diesel,Sedan,120000,Automatic,1st Owner,Volkswagen,1700000,5,175.0,350.0,17.42,Hyderabad,2000,6
Petrol,Sedan,108000,Manual,1st Owner,Hyundai,290000,5,103.2,14.9,13.9,Hyderabad,2000,16
Diesel,MUV,110000,Manual,2nd Owner,Mahindra,950000,7,120.96,300.0,17.3,Hyderabad,1000,4
Petrol,Sedan,40022,Manual,2nd Owner,Hyundai,900000,5,121.3,151.0,17.0,Hyderabad,2000,6
Diesel,Hatchback,81000,Manual,1st Owner,Maruti,750000,5,74.0,190.0,27.39,Hyderabad,1000,5
Diesel,Sedan,70000,Manual,1st Owner,Tata,300000,5,88.8,200.0,21.12,Hyderabad,1000,13
Diesel,SUV,46000,Manual,1st Owner,Mahindra,980000,7,100.0,240.0,18.49,Hyderabad,1000,5
Petrol,Hatchback,45911,Automatic,1st Owner,Maruti,675000,5,88.5,113.0,22.56,Hyderabad,1000,6
Petrol,Sedan,87335,Manual,1st Owner,Honda,616000,5,117.3,145.0,17.8,Hyderabad,1000,8
Petrol,SUV,15600,Manual,3rd Owner,Maruti,550000,8,80.0,103.0,11.96,Hyderabad,1000,20
Petrol,SUV,41108,Manual,2nd Owner,Ford,814000,5,121.31,150.0,17.0,Hyderabad,1000,6
Petrol,Hatchback,35545,Manual,1st Owner,Maruti,750000,5,83.1,115.0,21.4,Hyderabad,1000,5
Diesel,Sedan,120000,Manual,1st Owner,Hyundai,450000,5,71.0,180.4,24.4,Hyderabad,1000,7
Petrol,Hatchback,54631,Manual,1st Owner,Hyundai,498000,5,82.0,114.0,18.9,Hyderabad,1000,8
Diesel,Sedan,107000,Manual,1st Owner,Maruti,650000,5,88.5,200.0,26.21,Hyderabad,1000,9
Petrol,Hatchback,38471,Manual,2nd Owner,Hyundai,527000,5,81.86,113.75,18.9,Hyderabad,1000,5
Petrol,Hatchback,72393,Manual,2nd Owner,Maruti,329000,5,67.04,90.0,20.51,Hyderabad,1000,9
Petrol,Hatchback,58000,Manual,1st Owner,Ford,350000,5,70.02,102.0,15.6,Hyderabad,1000,9
Petrol,Hatchback,20266,Manual,1st Owner,Hyundai,541000,5,68.0,99.0,20.3,Hyderabad,1000,6
Diesel,Hatchback,120000,Manual,3rd Owner,Hyundai,340000,5,88.76,219.6,21.9,Hyderabad,1000,12
Petrol,Hatchback,90000,Manual,2nd Owner,Hyundai,185000,5,62.1,96.1,17.92,Hyderabad,1000,16
Diesel,SUV,84910,Manual,1st Owner,Hyundai,1125000,5,126.2,259.9,19.67,Hyderabad,2000,7
Petrol,Sedan,70000,Manual,1st Owner,Honda,1000000,5,117.6,145.0,17.4,Hyderabad,1000,4
Diesel,Hatchback,120000,Manual,2nd Owner,Mahindra,450000,5,77.0,190.0,25.32,Hyderabad,1000,6
Diesel,Sedan,120000,Manual,2nd Owner,Hyundai,445000,5,71.0,180.4,24.4,Hyderabad,1000,8
Diesel,SUV,109000,Manual,1st Owner,Hyundai,1195000,5,126.2,259.9,19.67,Hyderabad,2000,6
Petrol,Hatchback,44000,Manual,1st Owner,Maruti,440000,5,67.04,90.0,23.1,Hyderabad,1000,8
Petrol,Hatchback,44363,Manual,1st Owner,Maruti,503000,5,67.05,90.0,21.63,Hyderabad,1000,5
Petrol,Sedan,39461,Automatic,1st Owner,Maruti,702000,5,81.8,113.0,21.21,Hyderabad,1000,6
Diesel,Sedan,120000,Automatic,2nd Owner,Mercedes-Benz,1175000,5,170.0,400.0,10.0,Hyderabad,2000,12
Petrol,Hatchback,59126,Manual,1st Owner,Maruti,690000,5,83.1,115.0,21.4,Hyderabad,1000,6
Petrol,Hatchback,65331,Manual,1st Owner,Hyundai,520000,5,81.86,113.75,18.9,Hyderabad,1000,6
Petrol,Hatchback,45000,Manual,1st Owner,Maruti,699000,5,100.0,150.0,21.1,Hyderabad,1000,7
Petrol,Hatchback,41378,Manual,2nd Owner,Maruti,436000,5,88.5,113.0,22.38,Hyderabad,1000,11
Diesel,Sedan,120000,Manual,1st Owner,Tata,250000,5,88.76,200.0,21.02,Hyderabad,1000,11
Petrol,Sedan,124781,Manual,1st Owner,Honda,501999,5,117.3,145.0,17.4,Hyderabad,1000,10
Petrol,Hatchback,63313,Manual,1st Owner,Maruti,509999,5,88.5,113.0,22.38,Hyderabad,1000,8
Diesel,Hatchback,62535,Manual,1st Owner,Maruti,660000,5,74.0,190.0,27.39,Hyderabad,1000,8
Petrol,Hatchback,89581,Manual,1st Owner,Maruti,599000,5,83.1,115.0,21.4,Hyderabad,1000,7
Diesel,Sedan,120000,Manual,2nd Owner,Ford,250000,5,67.0,160.0,19.68,Hyderabad,1000,13
Diesel,Sedan,78866,Automatic,1st Owner,Jaguar,3400000,5,177.0,430.0,13.6,Hyderabad,2000,7
Diesel,Sedan,120000,Automatic,2nd Owner,Volkswagen,750000,5,138.03,320.0,16.96,Hyderabad,2000,10
Diesel,SUV,58000,Manual,1st Owner,Mahindra,1595000,7,152.87,360.0,15.1,Hyderabad,2000,6
Petrol,Hatchback,90000,Manual,1st Owner,Maruti,310000,5,67.05,90.0,21.79,Hyderabad,1000,12
Petrol,Hatchback,59000,Manual,1st Owner,Maruti,675000,5,100.0,150.0,21.1,Hyderabad,1000,7
Diesel,Sedan,66000,Automatic,1st Owner,Jaguar,3500000,4,271.2,600.0,10.5,Hyderabad,3000,11
Diesel,SUV,100000,Automatic,3rd Owner,Mercedes-Benz,1200000,5,165.0,510.0,18.9,Hyderabad,3000,13
Petrol,Hatchback,99003,Manual,1st Owner,Maruti,392000,5,67.05,90.0,21.7,Hyderabad,1000,5
Petrol,Hatchback,76003,Manual,1st Owner,Maruti,401000,5,67.05,90.0,21.7,Hyderabad,1000,5
Diesel,SUV,70000,Automatic,1st Owner,Audi,4200000,5,174.3,380.0,14.16,Hyderabad,2000,7
Petrol,Hatchback,101863,Manual,3rd Owner,Maruti,581000,5,83.1,115.0,21.4,Hyderabad,1000,7
Diesel,Sedan,107344,Automatic,1st Owner,Volkswagen,909000,5,108.6,250.0,22.15,Hyderabad,1000,6
Diesel,SUV,100000,Automatic,3rd Owner,Mercedes-Benz,2400000,5,165.0,510.0,18.9,Hyderabad,3000,13
Petrol,Hatchback,56129,Manual,1st Owner,Hyundai,543000,5,81.86,113.75,18.9,Hyderabad,1000,6
Diesel,MUV,70599,Manual,1st Owner,Maruti,1100000,7,88.5,200.0,24.52,Hyderabad,1000,5
Diesel,Sedan,97208,Automatic,1st Owner,Honda,743000,5,78.9,160.0,23.8,Hyderabad,1000,6
Petrol,Sedan,53509,Manual,2nd Owner,Skoda,997000,5,108.62,175.0,18.97,Hyderabad,1000,4
Diesel,SUV,52000,Manual,1st Owner,Jeep,1599000,5,170.0,350.0,17.1,Hyderabad,2000,7
Petrol,Hatchback,97621,Manual,1st Owner,Hyundai,811000,5,81.8,114.74,21.0,Hyderabad,1000,3
Petrol,Hatchback,113000,Manual,1st Owner,Hyundai,250000,5,68.05,99.04,19.81,Hyderabad,1000,15
Diesel,MUV,152000,Manual,1st Owner,Toyota,650000,8,102.0,20.4,12.8,Hyderabad,2000,16
Diesel,SUV,78000,Manual,1st Owner,Maruti,975000,5,88.5,200.0,25.1,Hyderabad,1000,6
Diesel,Sedan,93000,Automatic,1st Owner,Audi,1199000,5,147.51,320.0,16.55,Hyderabad,2000,13
Petrol,Sedan,48000,Manual,1st Owner,Mercedes-Benz,999000,5,210.0,50.0,13.0,Hyderabad,3000,6
Diesel,MUV,55000,Manual,1st Owner,Chevrolet,525000,7,73.8,172.5,18.2,Hyderabad,1000,11
Diesel,Sedan,131852,Manual,1st Owner,Maruti,420000,5,73.9,190.0,19.3,Hyderabad,1000,12
Petrol,Hatchback,20000,Manual,1st Owner,Maruti,600000,5,81.8,113.0,21.21,Hyderabad,1000,3
Diesel,SUV,44416,Manual,1st Owner,Renault,996000,5,108.45,245.0,19.6,Hyderabad,1000,5
Petrol,Hatchback,69408,Manual,3rd Owner,Honda,311000,5,86.8,109.0,19.4,Hyderabad,1000,12
Petrol,SUV,10000,Manual,1st Owner,Volkswagen,1700000,5,113.98,178.0,20.08,Hyderabad,1000,2
Petrol,Hatchback,78911,Manual,2nd Owner,Maruti,572000,5,83.1,115.0,21.4,Hyderabad,1000,8
Petrol,Hatchback,85298,Manual,1st Owner,Datsun,307000,5,67.05,104.0,19.02,Hyderabad,1000,7
Petrol,Sedan,60529,Manual,1st Owner,Honda,454000,5,117.3,145.0,17.4,Hyderabad,1000,10
Diesel,Sedan,115276,Manual,2nd Owner,Skoda,775000,5,108.6,250.0,21.13,Hyderabad,1000,7
Diesel,SUV,60000,Automatic,1st Owner,Maruti,850000,5,88.5,200.0,24.3,Hyderabad,1000,5
Petrol,SUV,30241,Manual,1st Owner,Renault,907000,5,104.55,142.0,16.42,Hyderabad,1000,4
Petrol,Hatchback,24197,Manual,1st Owner,Hyundai,509000,5,68.0,99.0,20.3,Hyderabad,1000,5
Petrol,SUV,20000,Automatic,1st Owner,Mercedes-Benz,4800000,5,160.92,250.0,18.9,Hyderabad,1000,2
Petrol,Hatchback,44981,Manual,1st Owner,Hyundai,940000,5,118.41,172.0,20.0,Hyderabad,1000,3
Diesel,Hatchback,85497,Manual,2nd Owner,Nissan,227000,5,63.1,160.0,23.08,Hyderabad,1000,13
Petrol,SUV,20000,Automatic,1st Owner,Audi,6200000,5,245.59,370.0,13.47,Hyderabad,2000,2
Petrol,Hatchback,30000,Manual,1st Owner,Maruti,650000,5,83.1,115.0,21.4,Hyderabad,1000,5
Diesel,Hatchback,80000,Manual,1st Owner,Maruti,580000,5,74.0,190.0,28.4,Hyderabad,1000,7
Petrol,Hatchback,41000,Automatic,1st Owner,Honda,595000,5,86.8,109.0,16.5,Hyderabad,1000,7
Diesel,SUV,73000,Automatic,1st Owner,Hyundai,1100000,5,126.2,259.9,17.01,Hyderabad,2000,7
Petrol,Sedan,40000,Manual,1st Owner,Maruti,770000,5,88.5,113.0,22.41,Hyderabad,1000,2
Petrol,Hatchback,27000,Manual,1st Owner,Maruti,695000,5,81.8,113.0,22.0,Hyderabad,1000,6
Petrol,Hatchback,57380,Manual,3rd Owner,Tata,496000,5,84.0,114.0,23.84,Hyderabad,1000,6
Diesel,Sedan,81334,Automatic,1st Owner,Hyundai,1261000,5,126.2,259.88,18.23,Hyderabad,2000,6
Cng,Sedan,70000,Manual,1st Owner,Maruti,875000,5,76.43,98.5,31.12,Hyderabad,1000,2
Diesel,SUV,32483,Manual,1st Owner,Tata,927999,5,113.42,260.0,23.22,Hyderabad,1000,3
Diesel,SUV,71220,Manual,2nd Owner,Maruti,803999,5,88.5,200.0,24.3,Hyderabad,1000,8
Petrol,SUV,17459,Manual,1st Owner,Kia,1100000,5,118.36,172.0,18.2,Hyderabad,1000,3
Petrol,SUV,6517,Manual,1st Owner,Maruti,1275000,5,101.65,136.8,17.38,Hyderabad,1000,1
Diesel,SUV,70427,Manual,1st Owner,Hyundai,950000,5,88.7,219.7,22.1,Hyderabad,1000,6
Petrol,Hatchback,52306,Automatic,1st Owner,Maruti,400000,5,67.1,90.0,23.95,Hyderabad,1000,6
Diesel,Sedan,111670,Automatic,1st Owner,Volkswagen,550000,5,103.2,250.0,21.21,Hyderabad,1000,9
Petrol,Hatchback,40000,Manual,1st Owner,Maruti,475000,5,67.05,90.0,21.79,Hyderabad,1000,5
Diesel,Hatchback,67000,Manual,1st Owner,Hyundai,720000,5,88.73,220.0,21.19,Hyderabad,1000,7
Diesel,Sedan,77000,Automatic,1st Owner,BMW,4050000,5,187.74,400.0,20.37,Hyderabad,2000,6
Diesel,SUV,71000,Automatic,1st Owner,BMW,3875000,5,258.0,560.0,15.97,Hyderabad,3000,8
Petrol,Sedan,88471,Manual,3rd Owner,Honda,417000,5,116.3,146.0,16.8,Hyderabad,1000,12
Diesel,Hatchback,88479,Manual,1st Owner,Hyundai,532000,5,73.97,190.24,24.0,Hyderabad,1000,6
Petrol,MUV,39000,Manual,1st Owner,Maruti,1150000,6,103.2,138.0,19.01,Hyderabad,1000,4
Diesel,Sedan,50003,Automatic,1st Owner,Volkswagen,944000,5,108.6,250.0,22.15,Hyderabad,1000,6
Petrol,Hatchback,82163,Manual,1st Owner,Hyundai,501000,5,81.86,113.75,18.9,Hyderabad,1000,7
Petrol,Hatchback,40000,Manual,1st Owner,Maruti,850000,5,88.5,113.0,22.35,Hyderabad,1000,2
Petrol,Hatchback,108560,Manual,1st Owner,Maruti,472000,5,88.5,113.0,22.38,Hyderabad,1000,8
Diesel,SUV,70000,Manual,1st Owner,Mahindra,860000,7,140.0,330.0,15.1,Hyderabad,2000,10
Petrol,Hatchback,28292,Manual,1st Owner,Datsun,469000,5,67.05,91.0,21.7,Hyderabad,1000,3
Petrol,Hatchback,117467,Manual,1st Owner,Maruti,289000,5,47.3,69.0,24.7,Hyderabad, less than 800,7
Petrol,Hatchback,65000,Manual,1st Owner,Maruti,690000,5,83.1,115.0,21.4,Hyderabad,1000,5
Petrol,Hatchback,60541,Manual,1st Owner,Hyundai,321000,5,78.9,111.8,20.36,Hyderabad,1000,12
Petrol,SUV,60000,Manual,1st Owner,Ford,575000,5,123.37,170.0,18.88,Hyderabad,1000,9
Petrol,Sedan,76355,Manual,1st Owner,Honda,890000,5,117.6,145.0,17.4,Hyderabad,1000,5
Petrol,Hatchback,60000,Automatic,1st Owner,Maruti,525000,5,67.05,90.0,21.7,Hyderabad,1000,3
Diesel,SUV,50000,Manual,1st Owner,Nissan,900000,5,83.14,200.0,19.87,Hyderabad,1000,5
Diesel,SUV,96000,Manual,1st Owner,MG,1650000,5,167.68,350.0,17.41,Hyderabad,2000,5
Diesel,SUV,63000,Manual,1st Owner,Mahindra,1120000,5,115.0,300.0,20.0,Hyderabad,1000,4
Petrol,Hatchback,40000,Manual,1st Owner,Hyundai,599000,5,81.86,113.8,20.7,Hyderabad,1000,4
Petrol,SUV,30000,Manual,1st Owner,Hyundai,1019999,5,118.35,171.6,18.0,Hyderabad,1000,3
Petrol,Sedan,101543,Manual,1st Owner,Maruti,443000,5,88.5,113.0,22.41,Hyderabad,1000,10
Petrol,Hatchback,66424,Manual,1st Owner,Maruti,644000,5,83.1,115.0,21.4,Hyderabad,1000,8
Petrol,SUV,120000,Manual,1st Owner,Maruti,750000,5,103.25,138.0,18.55,Hyderabad,1000,4
Petrol,Hatchback,33433,Manual,1st Owner,Tata,519000,5,84.0,114.0,23.84,Hyderabad,1000,6
Diesel,Hatchback,72169,Manual,1st Owner,Hyundai,695000,5,88.73,219.7,22.54,Hyderabad,1000,8
Petrol,Sedan,48175,Automatic,1st Owner,Honda,981000,5,117.6,145.0,18.0,Hyderabad,1000,6
Petrol,Hatchback,73452,Manual,1st Owner,Maruti,425000,5,67.04,90.0,23.1,Hyderabad,1000,10
Petrol,SUV,54807,Automatic,1st Owner,MG,1537000,5,141.0,250.0,13.96,Hyderabad,1000,4
Petrol,Hatchback,47118,Manual,1st Owner,Maruti,323000,5,47.33,69.0,22.05,Hyderabad, less than 800,7
Petrol,SUV,100000,Manual,1st Owner,Tata,700000,5,108.5,170.0,17.0,Hyderabad,1000,7
Petrol,SUV,41192,Manual,1st Owner,Nissan,809000,5,71.02,96.0,18.75,Hyderabad,1000,3
Diesel,SUV,70000,Manual,1st Owner,Tata,1785000,5,138.1,350.0,17.0,Hyderabad,2000,5
Diesel,SUV,105264,Automatic,1st Owner,Ford,2650000,7,197.0,470.0,10.91,Hyderabad,3000,8
Petrol,SUV,70000,Automatic,1st Owner,Honda,1195000,5,158.8,218.0,11.1,Hyderabad,2000,12
Diesel,SUV,50380,Automatic,1st Owner,Land Rover,4800000,5,177.0,430.0,15.68,Hyderabad,2000,7
Diesel,Sedan,80000,Manual,2nd Owner,Tata,245000,5,90.0,200.0,19.0,Hyderabad,1000,14
Petrol,Hatchback,51000,Manual,1st Owner,Maruti,425000,5,67.04,90.0,23.1,Hyderabad,1000,8
Petrol,Hatchback,31846,Manual,1st Owner,Renault,385000,5,67.0,91.0,23.01,Hyderabad,1000,7
Diesel,Hatchback,63000,Manual,1st Owner,Hyundai,545000,5,70.0,160.0,24.0,Hyderabad,1000,9
Diesel,Hatchback,114676,Manual,2nd Owner,Hyundai,588000,5,88.73,219.7,22.54,Hyderabad,1000,9
Diesel,Hatchback,82662,Manual,1st Owner,Hyundai,747000,5,88.76,224.0,22.54,Hyderabad,1000,5
Petrol,Hatchback,50000,Manual,2nd Owner,Maruti,280000,5,67.05,90.0,23.95,Hyderabad,1000,10
Petrol,MUV,66518,Manual,1st Owner,Renault,633000,7,71.01,96.0,20.0,Hyderabad,1000,5
Petrol,Sedan,57927,Manual,1st Owner,Honda,814000,5,117.3,145.0,17.8,Hyderabad,1000,7
